,created_at,id,text,text_nsw
17,2021-11-28 03:16:40+00:00,1464795348573077506,"🔴 new york declares covid state of emergency as gov. hochul says of omicron variant: ‘it’s coming’

https://t.co/zdxnbpyrjw",🔴 new york declares covid state emergency gov. hochul says omicron variant: ‘’ coming’ https://.co/zdxnbpyrjw
18,2021-11-28 03:16:40+00:00,1464795349638430724,@paulreiddublin @hselive mr reid you thank publics help then send 60 to 69 ti vaccination clinics to queue for 2 ho… https://t.co/ry3fyq43uj,@paulreiddublin @hselive mr reid thank publics help send 60 69 ti vaccination clinics queue 2 ho… https://.co/ry3fyq43uj
19,2021-11-28 03:16:40+00:00,1464795350766604292,if they bts or armys for anything covid related ????? im gonna fucking throw hands, bts armys anything covid related ????? im gonna fucking throw hands
20,2021-11-28 03:16:41+00:00,1464795353627054080,@raicu_e @troy_arcadia @derekgilbert it’s the same cutoff. the test is the same regardless of vaccination status. this graph is accurate.,@raicu_e @troy_arcadia @derekgilbert ’ cutoff. test regardless vaccination status. graph accurate.
21,2021-11-28 03:16:42+00:00,1464795356219068416,"@couriermail hows that #zerocovid policy.... wait sorry, how silly of me, isnt it called full vaccination by coerci… https://t.co/crutpwl27a","@couriermail hows #zerocovid policy.... wait sorry, silly , isnt called full vaccination coerci… https://.co/crutpwl27a"
22,2021-11-28 03:16:42+00:00,1464795357439799299,"lack of organisation from sofi &amp; their staff is very concerning. no bag checks, no vaccination card checks, nothing… https://t.co/oges8rb7r4","lack organisation sofi &amp; staff concerning. bag checks, vaccination card checks, nothing… https://.co/oges8rb7r4"
23,2021-11-28 03:16:42+00:00,1464795357758382082,if covid reaches 'random squiggles' we are truly damned? am i reading this right?, covid reaches 'random squiggles' truly damned? reading right?
24,2021-11-28 03:16:43+00:00,1464795359968907269,"@jun1stfan they arent checking tickets, vaccination cards, or bags. this is so fucking dangerous &amp; ridiculous?","@jun1stfan arent checking tickets, vaccination cards, bags. fucking dangerous &amp; ridiculous?"
25,2021-11-28 03:16:44+00:00,1464795365794852864,@jimin17425329 they’re scanning tickets but not covid cards or bag searches,@jimin17425329 ’ scanning tickets covid cards bag searches
26,2021-11-28 03:16:44+00:00,1464795366461685762,"omicron covid variant contacts will have to isolate for 10 days regardless of vaccination status under new rules

https://t.co/yghbwruzil",omicron covid variant contacts isolate 10 days regardless vaccination status new rules https://.co/yghbwruzil
27,2021-11-28 03:16:46+00:00,1464795375060017159,@itsmecalcifer1 @aye_yo_jo33 @timrunshismouth yep that's covid. i've seen that before. seriously everyone shut up.… https://t.co/09p7kyejcf,@itsmecalcifer1 @aye_yo_jo33 @timrunshismouth yep ' covid. ' seen . seriously everyone shut .… https://.co/09p7kyejcf
28,2021-11-28 03:16:46+00:00,1464795375714201602,"@knjeiite too big of a crowd and poor management, so atp they’re letting people in with no security/vaccination/ticket checks","@knjeiite big crowd poor management, atp ’ letting people security/vaccination/ticket checks"
29,2021-11-28 03:16:47+00:00,1464795378440622086,fuck covid man,fuck covid man
30,2021-11-28 03:16:49+00:00,1464795388800651266,@thecockcrows @cwebbonline ah yes. man who denies covid is real as only people who are already sick are dying or ge… https://t.co/4yzk3o3t8w,@thecockcrows @cwebbonline ah yes. man denies covid real people already sick dying ge… https://.co/4yzk3o3t8w
31,2021-11-28 03:16:50+00:00,1464795390390288387,@trblseok @llushpjm @snuggleskoo gbye vaccination check too dx don't let go of your mask!,@trblseok @llushpjm @snuggleskoo gbye vaccination check dx ' let go mask!
32,2021-11-28 03:16:50+00:00,1464795391539531787,how tf is sofi stadium being so unorganized when it comes to checking tickets and the vaccination cards?, tf sofi stadium unorganized comes checking tickets vaccination cards?
33,2021-11-28 03:16:50+00:00,1464795391472418816,@swingtrader1114 @potus @who and there are more deaths from covid under biden than trump.  how in god's name can yo… https://t.co/fjjeudgttq,@swingtrader1114 @potus @ deaths covid biden trump. god' name yo… https://.co/fjjeudgttq
34,2021-11-28 03:16:51+00:00,1464795396232957955,@mhc_76 kat lost his mom and 6 other family members to covid for cristsake i’m so lost,@mhc_76 kat lost mom 6 family members covid cristsake ’ lost
35,2021-11-28 03:16:51+00:00,1464795396635512833,"@5reasonssports he has been bad all season, but he is coming back from covid","@5reasonssports bad season, coming back covid"
36,2021-11-28 03:16:52+00:00,1464795398380220416,they’re not checking their tickets and vaccination card? hnggg,’ checking tickets vaccination card? hnggg
37,2021-11-28 03:16:53+00:00,1464795402259947525,they didn’t check vaccination cards and security just let people in without scanning the tickets omg the concert is… https://t.co/zphp1mr2cf, ’ check vaccination cards security let people without scanning tickets omg concert … https://.co/zphp1mr2cf
38,2021-11-28 03:16:54+00:00,1464795407796613120,"@canadiansorg @dondavies 26 more cases of heart inflammation linked to #pfizer jab | zerohedge
https://t.co/5gwpw4zvew",@canadiansorg @dondavies 26 cases heart inflammation linked #pfizer jab | zerohedge https://.co/5gwpw4zvew
39,2021-11-28 03:16:55+00:00,1464795411760107531,"#enoughisenough #coronavirus.

new #covidvariant according to rule has to be named 'nu' but #who decided to name it… https://t.co/vclgdbcukb",#enoughisenough #coronavirus. new #covidvariant according rule named 'nu' # decided name … https://.co/vclgdbcukb
40,2021-11-28 03:16:55+00:00,1464795412175495169,they are just letting people in and not checking ids or tickets or vaccination cards??? this is so dangerous, letting people checking ids tickets vaccination cards??? dangerous
41,2021-11-28 03:16:55+00:00,1464795412414582787,@cernovich its the only thing that alerted me i had covid. it was so weird. i hated it. i applied myself to eating… https://t.co/w71dzz9rca,@cernovich thing alerted covid. weird. hated . applied eating… https://.co/w71dzz9rca
42,2021-11-28 03:16:55+00:00,1464795413958082563,israel to ban entry of foreigners from all countries over omicron #covid #omicron #covidvariant #vaccine #wearamask https://t.co/njckmlyh0r,israel ban entry foreigners countries omicron #covid #omicron #covidvariant #vaccine #wearamask https://.co/njckmlyh0r
0,2021-11-25 20:08:16+00:00,1463962762598666243,@covid_quest still better of using ivermectin &amp; other alternative therapies than adding to the coffers of these gre… https://t.co/kcrdh2hsff,@covid_quest still better using ivermectin &amp; alternative therapies adding coffers gre… https://.co/kcrdh2hsff
1,2021-11-25 20:08:21+00:00,1463962785696550912,"i use it for injecting butter into turkey. 

anti vaxxers think this is what they use to give you your covid shot. https://t.co/v7hdncx1ir", use injecting butter turkey. anti vaxxers think use give covid shot. https://.co/v7hdncx1ir
2,2021-11-25 20:08:23+00:00,1463962793330233354,"@stark184 @matthewstadlen i do, no body hair and lasting burns due to the bleach but at least covid hasn’t got me.","@stark184 @matthewstadlen , body hair lasting burns due bleach least covid ’ got ."
3,2021-11-25 20:08:24+00:00,1463962796517961731,"@patburkeny your fat ass is probably at a bigger risk of covid than anyone not vaccinated, moron.","@patburkeny fat ass probably bigger risk covid anyone vaccinated, moron."
4,2021-11-25 20:08:26+00:00,1463962804122271744,@minnbrewer @disclosetv gibraltar is at 140% vaccination 😬,@minnbrewer @disclosetv gibraltar 140% vaccination 😬
5,2021-11-25 20:08:26+00:00,1463962804411834368,wtf dl ng major plate ko today plus commission plus exams plus vaccination day kfhakdhsjdb putang ina,wtf dl ng major plate ko today plus commission plus exams plus vaccination day kfhakdhsjdb putang ina
6,2021-11-25 20:08:26+00:00,1463962806751948821,scomo... nine news... murdoch...sky news can all criticise qld as much as they like and they do.... facts remain few covid cases in 2 years.,scomo... nine news... murdoch...sky news criticise qld much like .... facts remain covid cases 2 years.
7,2021-11-25 20:08:27+00:00,1463962807309934594,"@foxnews well, the ones who aren't dead from covid, anyway.","@foxnews well, ones ' dead covid, anyway."
8,2021-11-25 20:08:28+00:00,1463962815509766146,@branwenbingle i’ve had covid twice and last sunday i suddenly went down with something that really resembled covid… https://t.co/lq6w0fppou,@branwenbingle ’ covid twice last sunday suddenly went something really resembled covid… https://.co/lq6w0fppou
9,2021-11-25 20:08:30+00:00,1463962821692067840,@myhopeworldian_ it’s probably cause of covid times hahaha,@myhopeworldian_ ’ probably cause covid times hahaha
10,2021-11-25 20:08:32+00:00,1463962828612816900,yes my 6 year old niece being so excited to tell me that she got the covid vaccine made me cry,yes 6 year old niece excited tell got covid vaccine made cry
11,2021-11-25 20:08:32+00:00,1463962828847652864,the who says it’s time to discuss mandatory covid vaccinations https://t.co/fet8suhurn, says ’ time discuss mandatory covid vaccinations https://.co/fet8suhurn
12,2021-11-25 20:08:33+00:00,1463962833708851201,@thebembridge @maajidnawaz it’s not covid.,@thebembridge @maajidnawaz ’ covid.
13,2021-11-25 20:08:33+00:00,1463962835181056000,trevor sinclair cut off after talking about covid jab on talksport https://t.co/oivjfub9qz via @mailonline,trevor sinclair cut talking covid jab talksport https://.co/oivjfub9qz via @mailonline
14,2021-11-25 20:08:33+00:00,1463962835935969283,@mailonline @anncoulter so how many foreign invaders (ditto covid infected) are busting down botswana's doors? appa… https://t.co/2zudaoojgr,@mailonline @anncoulter many foreign invaders (ditto covid infected) busting botswana' doors? appa… https://.co/2zudaoojgr
15,2021-11-25 20:08:39+00:00,1463962858685976576,"struggling with your #mentalhealth during covid?

come and chat to a caring adviser @hccsfyp for #support and… https://t.co/q3smkktyww",struggling #mentalhealth covid? come chat caring adviser @hccsfyp #support … https://.co/q3smkktyww
16,2021-11-25 20:08:41+00:00,1463962866151837696,@enca and where were these variants  in the past years before covid,@enca variants past years covid
17,2021-11-25 20:08:41+00:00,1463962868315996164,i can’t wait for the post covid special i know there’s a lot of spoilers already 😭 i love south park, ’ wait post covid special know ’ lot spoilers already 😭 love south park
18,2021-11-25 20:08:43+00:00,1463962876922761218,new brunswick continues to report high covid numbers. 95 new cases today.,new brunswick continues report high covid numbers. 95 new cases today.
19,2021-11-25 20:08:44+00:00,1463962878856384517,@griptmedia i’d say claire covid is on too delighted. and let’s not forget pat kenny,@griptmedia ’ say claire covid delighted. let’ forget pat kenny
20,2021-11-25 20:08:44+00:00,1463962879493873669,1/ this new who vaccination study really got me. across 33 european countries the impact of scottish programme real… https://t.co/lot3nsejgp,1/ new vaccination study really got . across 33 european countries impact scottish programme real… https://.co/lot3nsejgp
21,2021-11-25 20:08:44+00:00,1463962882614386688,@not_thuletide yeah im aware protests exists but if the masses would &gt;genuinely&lt; think they live in a 1984 covid bi… https://t.co/6ywf0mvtne,@not_thuletide yeah im aware protests exists masses would &gt;genuinely&lt; think live 1984 covid bi… https://.co/6ywf0mvtne
22,2021-11-25 20:08:45+00:00,1463962884086640645,been at thanksgiving for 5 minutes and people already talking about covid vaccination shit lets fucking gooooo, thanksgiving 5 minutes people already talking covid vaccination shit lets fucking gooooo
23,2021-11-25 20:08:48+00:00,1463962897210560517,"@chicago1ray i dont comply with anything covid. i evade all masks, tests, contact tracers, vaccines, and anything e… https://t.co/fbpfyyinu9","@chicago1ray dont comply anything covid. evade masks, tests, contact tracers, vaccines, anything e… https://.co/fbpfyyinu9"
24,2021-11-25 20:08:50+00:00,1463962904403886085,@nmm012564 @tiffany54980830 @1cocomad @thesarahbcarr @drdavidsamadi first time on the subway in nyc during covid la… https://t.co/9hjhpqhsuw,@nmm012564 @tiffany54980830 @1cocomad @thesarahbcarr @drdavidsamadi first time subway nyc covid la… https://.co/9hjhpqhsuw
25,2021-11-25 20:08:50+00:00,1463962904785567750,"@jburnmurdoch at this point, nobody gives a f*ck. bring on the latest fear just in time for xmas and give pfizer another few billion.","@jburnmurdoch point, nobody gives f*ck. bring latest fear time xmas give pfizer another billion."
26,2021-11-25 20:08:50+00:00,1463962904676515843,@mailonline so it's like almost as safe as covid to kids..huh🤔,@mailonline ' like almost safe covid kids..huh🤔
27,2021-11-25 20:08:51+00:00,1463962911622123520,seem that no way out due to covid or whatever it is?!,seem way due covid whatever ?!
28,2021-11-25 20:08:52+00:00,1463962912700067852,"@newshubnz weird, so much for their vaccination target doing what they said it would🤣","@newshubnz weird, much vaccination target said would🤣"
29,2021-11-25 20:08:56+00:00,1463962930232410113,risk of a coronary event following vaccination dramatically elevated new paper says https://t.co/a7nhb67ggv via @daily telegraph,risk coronary event following vaccination dramatically elevated new paper says https://.co/a7nhb67ggv via @daily telegraph
30,2021-11-25 20:08:56+00:00,1463962930966261786,har european covid wave ke 2-3 month ke baad indian wave aayi hai.. 1st wave after italy &amp; 2nd wave after uk now ge… https://t.co/4fzglzc1ax,har european covid wave ke 2-3 month ke baad indian wave aayi hai.. 1st wave italy &amp; 2nd wave uk ge… https://.co/4fzglzc1ax
31,2021-11-25 20:08:57+00:00,1463962936234463237,thank u covid for giving me irrational anxiety any time i leave my house for more than 3 hours,thank u covid giving irrational anxiety time leave house 3 hours
32,2021-11-25 20:08:59+00:00,1463962941636681736,"""mass infection prevention and mass vaccination with leaky covid-19 vaccines in the midst of the pandemic can only… https://t.co/uzyoiknozb","""mass infection prevention mass vaccination leaky covid-19 vaccines midst pandemic … https://.co/uzyoiknozb"
0,2021-11-25 21:07:38+00:00,1463977702621388804,"@voldog75 @mcgee2021 well, people are actively denying the covid vaccine. the mark is said to be something that is… https://t.co/mdnmzcq5nm","@voldog75 @mcgee2021 well, people actively denying covid vaccine. mark said something … https://.co/mdnmzcq5nm"
1,2021-11-25 21:07:39+00:00,1463977705419022339,@craig_spur @trevor8sinclair @essexpr let's blame 'covid' for everything instead of questioning dangerous vaccines… https://t.co/cn5wszrkwy,@craig_spur @trevor8sinclair @essexpr let' blame 'covid' everything instead questioning dangerous vaccines… https://.co/cn5wszrkwy
2,2021-11-25 21:07:39+00:00,1463977705964290056,expert says chronic fatigue sufferers should be exempt from covid-19 vaccination https://t.co/hnmdxgetkt,expert says chronic fatigue sufferers exempt covid-19 vaccination https://.co/hnmdxgetkt
3,2021-11-25 21:07:39+00:00,1463977708795281424,"@grevory @dawnpalcock look up how many kids have died from covid during the pandemic, and those 17 kids had comorbi… https://t.co/bi4hk4dzvq","@grevory @dawnpalcock look many kids died covid pandemic, 17 kids comorbi… https://.co/bi4hk4dzvq"
4,2021-11-25 21:07:41+00:00,1463977715179081735,@benny_hearn @stevepricemedia @austodaylistnr including the fact that vaccination has zero effect on transmission?,@benny_hearn @stevepricemedia @austodaylistnr including fact vaccination zero effect transmission?
5,2021-11-25 21:07:43+00:00,1463977725975150618,"🥴  the higher the vaccination rate, the higher the covid rates #makeitstop https://t.co/nq0zgsxsg4","🥴 higher vaccination rate, higher covid rates #makeitstop https://.co/nq0zgsxsg4"
6,2021-11-25 21:07:44+00:00,1463977729649434635,@cdnpharmchief @cphaaphc where i got my 3rd dose today. i've been pfizered-up!,@cdnpharmchief @cphaaphc got 3rd dose today. ' pfizered-!
7,2021-11-25 21:07:45+00:00,1463977734040915976,@bluestaterbren @thehill what has biden done to turn the country around from covid?,@bluestaterbren @thehill biden done turn country around covid?
8,2021-11-25 21:07:46+00:00,1463977738780303369,@samalematinaji @abcnews show me where their religious txt forbids vaccination and we can start a conversation mayb… https://t.co/yofcc3ilrs,@samalematinaji @abcnews show religious txt forbids vaccination start conversation mayb… https://.co/yofcc3ilrs
9,2021-11-25 21:07:47+00:00,1463977742689521671,@thealiceroberts my shares in pfizer have gone up a lot. 4th booster already baked in to the price. keep jabbing.,@thealiceroberts shares pfizer gone lot. 4th booster already baked price. keep jabbing.
10,2021-11-25 21:07:49+00:00,1463977747378757633,@drwoodcockfda are you getting slime money from pfizer like so many others are to keep covaxin from the american public?,@drwoodcockfda getting slime money pfizer like many others keep covaxin american public?
11,2021-11-25 21:07:50+00:00,1463977751770193920,covid said czech-mate,covid said czech-mate
12,2021-11-25 21:07:50+00:00,1463977752797888513,"@mrr1g4t @timspiers @liamkeen_star @benaramsdale apparently still struggling with covid. not sure how true it is,","@mrr1g4t @timspiers @liamkeen_star @benaramsdale apparently still struggling covid. sure true ,"
13,2021-11-25 21:07:51+00:00,1463977756652290059,"@gothicpretzel yeah i agree that’s what scares me, i don’t *want* to get covid and i avoid getting it as much as i… https://t.co/jpcjnzcawe","@gothicpretzel yeah agree ’ scares , ’ *want* get covid avoid getting much … https://.co/jpcjnzcawe"
14,2021-11-25 21:07:53+00:00,1463977767532478469,"@allenfrancesmd i wonder if it has similar factors influencing, why generalised gloom of covid lockdown might have… https://t.co/ht421zxcof","@allenfrancesmd wonder similar factors influencing, generalised gloom covid lockdown might … https://.co/ht421zxcof"
15,2021-11-25 21:07:55+00:00,1463977775988158473,@stevenp32042416 @andrewmanners5 @john003 @davquinn @thetimesie in your analogy every person who died from covid is… https://t.co/ufgy9kiboj,@stevenp32042416 @andrewmanners5 @john003 @davquinn @thetimesie analogy every person died covid … https://.co/ufgy9kiboj
16,2021-11-25 21:07:57+00:00,1463977781750992898,@thewavedealer1 i wonder how many family members of pfizer employees have been offered up?,@thewavedealer1 wonder many family members pfizer employees offered ?
17,2021-11-25 21:08:00+00:00,1463977793616760842,"@trifan_tatiana if they catch covid in sweden, the shit will hit the fan. it’s unbelievable.","@trifan_tatiana catch covid sweden, shit hit fan. ’ unbelievable."
18,2021-11-25 21:08:02+00:00,1463977802420600842,@trishgreenhalgh we got sent some (unrequested) anti vax covid nonsense stickers through the post. pretending to be… https://t.co/0qgvrdsgnt,@trishgreenhalgh got sent (unrequested) anti vax covid nonsense stickers post. pretending … https://.co/0qgvrdsgnt
19,2021-11-25 21:08:02+00:00,1463977802420547584,"welp, my first thanksgiving mistake was telling grandma i think vaccination will soon be mandatory https://t.co/hyqzzzg2hq","welp, first thanksgiving mistake telling grandma think vaccination soon mandatory https://.co/hyqzzzg2hq"
20,2021-11-25 21:08:05+00:00,1463977815322279942,@jasmingar2005 @surfcityslicker in bed and cannot move as we speak. moderna booster yesterday.,@jasmingar2005 @surfcityslicker bed cannot move speak. moderna booster yesterday.
21,2021-11-25 21:08:06+00:00,1463977819176943619,oh i got the “ why don’t you volunteer in a covid ward see how tough you are then “ reply earlier 🙄 how many points is that ?,oh got “ ’ volunteer covid ward see tough “ reply earlier 🙄 many points ?
22,2021-11-25 21:08:06+00:00,1463977821412511750,"@sheriawilkinson had moderna. same thing, but felt back to normal on the third day after the shot.","@sheriawilkinson moderna. thing, felt back normal third day shot."
23,2021-11-25 21:08:07+00:00,1463977826172997632,"""when the covid situation is over we will organise for you to come to the training facilities and the staff and i w… https://t.co/cpppsnctgo",""" covid situation organise come training facilities staff w… https://.co/cpppsnctgo"
24,2021-11-25 21:08:07+00:00,1463977826546327552,@cal_rufc baffles me how people don't believe in covid 😂,@cal_rufc baffles people ' believe covid 😂
25,2021-11-25 21:08:08+00:00,1463977827586486279,anti-vaxxer tweets adamant the covid vaccine caused charlie wyke to collapse getting hundreds of likes and retweets… https://t.co/exc5os04jq,anti-vaxxer tweets adamant covid vaccine caused charlie wyke collapse getting hundreds likes retweets… https://.co/exc5os04jq
26,2021-11-25 21:08:09+00:00,1463977834536390666,@halimshebaya on condition that covid allows us to do so,@halimshebaya condition covid allows us 
27,2021-11-25 21:08:12+00:00,1463977844485279752,@frankydelmorino @peternosworthy4 @raggedlines look at the ukhsa covid-19 surveillance reports. official government… https://t.co/bdxyca0nx9,@frankydelmorino @peternosworthy4 @raggedlines look ukhsa covid-19 surveillance reports. official government… https://.co/bdxyca0nx9
28,2021-11-25 21:08:12+00:00,1463977844317749249,@mtosterholm even falsifying data. the spread in europe is in east european countries with low vaccination level he… https://t.co/icwg6lzgds,@mtosterholm even falsifying data. spread europe east european countries low vaccination level … https://.co/icwg6lzgds
29,2021-11-25 21:08:13+00:00,1463977848021008398,"@ahs_media this woman told you to get az  later it was banned

this woman told you to get moderna
2 days ago she sa… https://t.co/mg7qzolmup",@ahs_media woman told get az later banned woman told get moderna 2 days ago sa… https://.co/mg7qzolmup
30,2021-11-25 21:08:15+00:00,1463977860301930504,"don't want to drink my coffee without creamer.
can't get creamer until the covid test results come back.
they've go… https://t.co/kofxsttz9l",' want drink coffee without creamer. ' get creamer covid test results come back. ' go… https://.co/kofxsttz9l
31,2021-11-25 21:08:16+00:00,1463977863980355586,"@njt1986 probably already here as you say. most of my family just been smashed by covid, sick for weeks with the us… https://t.co/9pkyfvvn8t","@njt1986 probably already say. family smashed covid, sick weeks us… https://.co/9pkyfvvn8t"
32,2021-11-25 21:08:18+00:00,1463977869487583241,"// spoilers de especial post covid

help😨 https://t.co/gvgj1gyic4",// spoilers de especial post covid help😨 https://.co/gvgj1gyic4
0,2021-11-25 22:01:06+00:00,1463991159794065414,new covid variant? bye i'm sending myself into space,new covid variant? bye ' sending space
1,2021-11-25 22:01:07+00:00,1463991162126024725,"you know i actually wonder how different not only life, but society would be if covid never happened. i wonder if t… https://t.co/8f0grfuggc"," know actually wonder different life, society would covid never happened. wonder … https://.co/8f0grfuggc"
2,2021-11-25 22:01:07+00:00,1463991163376001025,"i'm hoping maybe i can rock up to a health centre here in barcelona, and produce the confirmation of vaccination fr… https://t.co/vipwklxr29","' hoping maybe rock health centre barcelona, produce confirmation vaccination fr… https://.co/vipwklxr29"
3,2021-11-25 22:01:08+00:00,1463991168161746944,boosters are available for those who have received pfizer (two-doses) at least 6 months ago &amp; who meet the eligibil… https://t.co/hknzuzqu9x,boosters available received pfizer (two-doses) least 6 months ago &amp; meet eligibil… https://.co/hknzuzqu9x
4,2021-11-25 22:01:09+00:00,1463991173203255311,"@ctvtoronto seems the vaccinated have come to the point of accepting and just dealing with covid, where the anti va… https://t.co/yitv92dnua","@ctvtoronto seems vaccinated come point accepting dealing covid, anti va… https://.co/yitv92dnua"
5,2021-11-25 22:01:10+00:00,1463991174650343431,"@emilyykathleen_ @abbdesmond i guess with covid, the kiss of life is no more...","@emilyykathleen_ @abbdesmond guess covid, kiss life ..."
6,2021-11-25 22:01:10+00:00,1463991175015133184,@aggiebrett i was ready to ditch my covid-look. and sometimes the best way to tighten dreadlocks is to start over completely.,@aggiebrett ready ditch covid-look. sometimes best way tighten dreadlocks start completely.
7,2021-11-25 22:01:12+00:00,1463991182204284936,too many people that i know are getting covid rn 🧍‍♀️, many people know getting covid rn 🧍‍♀️
8,2021-11-25 22:01:13+00:00,1463991186109181955,"pfizer employee stole 12,000 files including covid-19 vaccine secrets, lawsuit claims | zerohedge https://t.co/sccqx85kjp","pfizer employee stole 12,000 files including covid-19 vaccine secrets, lawsuit claims | zerohedge https://.co/sccqx85kjp"
9,2021-11-25 22:01:14+00:00,1463991193876979726,@erictopol @mtosterholm @postopinions can you explain why countries that have much higher vaccination rates than th… https://t.co/afullsmk0b,@erictopol @mtosterholm @postopinions explain countries much higher vaccination rates th… https://.co/afullsmk0b
10,2021-11-25 22:01:19+00:00,1463991211165949957,@jimmcgi_ @calipatriot213 lol no it’s not bro🤣 tj is way more dangerous especially now during covid only made cartels stronger,@jimmcgi_ @calipatriot213 lol ’ bro🤣 tj way dangerous especially covid made cartels stronger
11,2021-11-25 22:01:19+00:00,1463991211585380361,here we go again.  a new covid variant !, go . new covid variant !
12,2021-11-25 22:01:19+00:00,1463991212562685952,"@willhwallace hey will, it’s online this year due to covid but winners get a pinewood studios screening. date is ar… https://t.co/y65j0clzou","@willhwallace hey , ’ online year due covid winners get pinewood studios screening. date ar… https://.co/y65j0clzou"
13,2021-11-25 22:01:21+00:00,1463991223019048960,put the covid vaccine in a vape or cigarette or blunt and the whole country will be vaccinated by tomorrow afternoon.,put covid vaccine vape cigarette blunt whole country vaccinated tomorrow afternoon.
14,2021-11-25 22:01:21+00:00,1463991223245549577,@gbnews so this is only relevant to pfizer and moderna jabs presumably?,@gbnews relevant pfizer moderna jabs presumably?
15,2021-11-25 22:01:22+00:00,1463991225334251526,"i've had 3 doses of pfizer,im fine.felt a bit rough after my first dose and my booster but i'm fine...4 years ago i… https://t.co/lpcnunnrtp","' 3 doses pfizer,im fine.felt bit rough first dose booster ' fine...4 years ago … https://.co/lpcnunnrtp"
16,2021-11-25 22:01:23+00:00,1463991229818023940,crying bc i would of seen them on mots7 tour i had a ticket and all but covid annoying ass https://t.co/i7ei2icrka,crying bc would seen mots7 tour ticket covid annoying ass https://.co/i7ei2icrka
17,2021-11-25 22:01:25+00:00,1463991237464272896,@xdsunjox @ducavendish @kamalaharris @joebiden more people have died from covid under biden than trump and that's a… https://t.co/taxq7bftni,@xdsunjox @ducavendish @kamalaharris @joebiden people died covid biden trump ' … https://.co/taxq7bftni
18,2021-11-25 22:01:26+00:00,1463991240605769744,@turtlebeach i'm thankful for beating covid and for my family,@turtlebeach ' thankful beating covid family
19,2021-11-25 22:01:26+00:00,1463991240731475981,"@jeneetibshraeny let's be honest, the people knocked down by covid aren't typically in the workforce...","@jeneetibshraeny let' honest, people knocked covid ' typically workforce..."
20,2021-11-25 22:01:28+00:00,1463991249833234438,trying to stay positive while dad is intubated due to covid. he's double vaxxed but caught it while waiting for a b… https://t.co/px1cs3sai5,trying stay positive dad intubated due covid. ' double vaxxed caught waiting b… https://.co/px1cs3sai5
21,2021-11-25 22:01:28+00:00,1463991250508554245,@liguresa i was thinking this too if theyre consistent with their covid bs no refugee or non european ought to be a… https://t.co/rckfoxdij7,@liguresa thinking theyre consistent covid bs refugee non european ought … https://.co/rckfoxdij7
22,2021-11-25 22:01:29+00:00,1463991256032366598,"victoria 
covid-19 (stats)
26-11-2021
=========
.
#covid19vic #covid19 #victoria #melbourne #covid19aus
.
for more… https://t.co/o3kdpazu9p",victoria covid-19 (stats) 26-11-2021 ========= . #covid19vic #covid19 #victoria #melbourne #covid19aus . … https://.co/o3kdpazu9p
23,2021-11-25 22:01:29+00:00,1463991256908980231,"@jcm98076712 @wbb___ lol so is mine, he was 60 refused to get vaccinated or social distance and died from covid after a month in the icu","@jcm98076712 @wbb___ lol mine, 60 refused get vaccinated social distance died covid month icu"
24,2021-11-25 22:01:33+00:00,1463991272188911616,"@jjcouey takes issue with @trvrb's claim that transfection (""vaccination"" ) to sars-cov-2 spike does not drive the… https://t.co/jn4jpuryiq","@jjcouey takes issue @trvrb' claim transfection (""vaccination"" ) sars-cov-2 spike drive … https://.co/jn4jpuryiq"
25,2021-11-25 22:01:34+00:00,1463991274084741131,"not bad for an impromptu covid ravished thanksgiving 

happy and healthy to all https://t.co/eogoc2elwe", bad impromptu covid ravished thanksgiving happy healthy https://.co/eogoc2elwe
26,2021-11-25 22:01:34+00:00,1463991275846344709,"retweet this with a pic just before covid hit.

gah 😭 https://t.co/kc9n9z0tlf",retweet pic covid hit. gah 😭 https://.co/kc9n9z0tlf
27,2021-11-25 22:01:37+00:00,1463991289066754049,i see @skynews are massively ramping up more covid fear… new variant incoming…, see @skynews massively ramping covid fear… new variant incoming…
28,2021-11-25 22:01:38+00:00,1463991292661153802,"i had the strangest dream this morning.

in the dream, the local westpac (bank) closed down (presumably covid). so… https://t.co/2saicklgwm"," strangest dream morning. dream, local westpac (bank) closed (presumably covid). … https://.co/2saicklgwm"
29,2021-11-25 22:01:38+00:00,1463991294699655178,"@sallyroberts @sajidjavid @ukhsa @borisjohnson @jeremy_hunt i'm really happy, i'm unjabbed, have had covid and was… https://t.co/zbsoqprkpk","@sallyroberts @sajidjavid @ukhsa @borisjohnson @jeremy_hunt ' really happy, ' unjabbed, covid … https://.co/zbsoqprkpk"
30,2021-11-25 22:01:38+00:00,1463991294875906053,@davilaangelsd1 i understand his mentality. i have a former friend that had covid two weeks ago. he believed his br… https://t.co/3z55nvid7i,@davilaangelsd1 understand mentality. former friend covid two weeks ago. believed br… https://.co/3z55nvid7i
31,2021-11-25 22:01:40+00:00,1463991301519593473,@amaniwyd @jjbbal4 i done lived through pneumonia and strep throat at the same time as a little kid. covid don’t got shit on me😭,@amaniwyd @jjbbal4 done lived pneumonia strep throat time little kid. covid ’ got shit 😭
32,2021-11-25 22:01:41+00:00,1463991305655054336,"@mikeythenurse due to focus on covid, many of us mighta missed the recent approval of a malaria vaccine. for a cond… https://t.co/chc7xp49e6","@mikeythenurse due focus covid, many us mighta missed recent approval malaria vaccine. cond… https://.co/chc7xp49e6"
